date,price,bedrooms,bathrooms,home sqft,lot sqft,floors,condition,year built,street,city,country
2014-07-01 00:00:00,321000.0,4.0,2.5,1830,9601,2.0,3,2003,27619 245th Ave SE,Maple Valley,USA
2014-07-01 00:00:00,433000.0,4.0,1.5,1550,5053,1.0,4,1963,4702 S Juneau St,Seattle,USA
2014-07-01 00:00:00,920000.0,4.0,3.5,4080,10666,2.0,3,2005,8950 237th Pl NE,Redmond,USA
2014-07-01 00:00:00,482000.0,3.0,2.25,1710,21485,2.0,3,1989,1022 215th Ave NE,Sammamish,USA
2014-07-01 00:00:00,712000.0,3.0,2.5,2375,4094,2.0,3,2002,6248 189th Pl NE,Redmond,USA
2014-07-01 00:00:00,505000.0,4.0,2.75,2200,9778,1.0,4,1962,12241 SE 62nd St,Bellevue,USA
2014-07-01 00:00:00,2367000.0,3.0,2.25,3530,17450,1.0,3,1930,7436 E Mercer Way,Mercer Island,USA
2014-07-01 00:00:00,452000.0,3.0,1.75,1110,9012,1.0,4,1966,5321-5327 156th Dr NE,Redmond,USA
2014-07-01 00:00:00,581000.0,4.0,1.0,1630,2566,1.5,3,1921,1819-1827 25th Ave,Seattle,USA
2014-07-01 00:00:00,952500.0,4.0,1.5,2550,5055,2.0,4,1910,1901 25th Ave E,Seattle,USA
2014-07-01 00:00:00,808000.0,4.0,2.25,2500,8866,2.0,4,1987,14586 NE 58th St,Bellevue,USA
2014-07-01 00:00:00,476000.0,4.0,3.0,2890,6885,1.0,3,1945,6516 43rd Ave NE,Seattle,USA
2014-07-01 00:00:00,535000.0,4.0,1.75,1420,5000,1.5,4,1945,3027 NW 67th St,Seattle,USA
2014-07-01 00:00:00,1356925.0,4.0,3.5,4270,5800,2.0,5,1937,3017 42nd Ave W,Seattle,USA
2014-07-01 00:00:00,629800.0,3.0,2.5,2390,1984,2.0,3,2008,329 NE Eagle Way,Issaquah,USA
2014-07-01 00:00:00,417838.0,4.0,2.5,2530,5048,2.0,3,2014,27416 208th Ave SE,Maple Valley,USA
2014-07-01 00:00:00,399895.0,4.0,2.5,2701,4500,2.0,3,2014,5535 Elaine Ave SE,Auburn,USA
2014-07-01 00:00:00,825000.0,4.0,2.75,3990,6637,2.0,3,2003,9342 221st PI NE,Redmond,USA
2014-07-01 00:00:00,300000.0,4.0,2.5,2303,3826,2.0,3,2006,13328 SE 308 Ct,Auburn,USA
2014-07-01 00:00:00,640000.0,2.0,2.25,1540,965,3.0,3,2007,1816 11th Ave,Seattle,USA
2014-07-01 00:00:00,460000.0,3.0,2.5,1450,1053,2.0,3,2008,1406B NW 64th St,Seattle,USA
2014-07-01 00:00:00,525000.0,2.0,2.5,1160,1458,2.0,3,2012,2067 Gilman Dr W,Seattle,USA
2014-07-01 00:00:00,499990.0,4.0,2.75,2910,6334,2.0,3,2013,1141 SE 11th St,North Bend,USA
2014-07-01 00:00:00,1020000.0,4.0,3.5,3770,8501,2.0,3,2008,104 6th St S,Kirkland,USA
2014-07-02 00:00:00,675000.0,5.0,2.25,2900,10300,1.0,3,1985,14301-14399 SE 63rd St,Bellevue,USA
2014-07-02 00:00:00,512031.0,3.0,1.75,1540,3000,1.0,3,1920,6528 3rd Ave NW,Seattle,USA
2014-07-02 00:00:00,310000.0,2.0,1.0,700,3000,1.0,4,1918,929 N 77th St,Seattle,USA
2014-07-02 00:00:00,1075000.0,3.0,2.5,3280,10302,1.0,3,1970,3842 NE 92nd St,Seattle,USA
2014-07-02 00:00:00,255000.0,4.0,2.0,2430,8960,1.0,3,1960,8019 S 117th St,Seattle,USA
2014-07-02 00:00:00,435000.0,3.0,2.5,1900,7984,2.0,3,1993,Tolt Pipeline Trail,Bothell,USA
2014-07-02 00:00:00,453000.0,3.0,2.0,1660,15050,1.0,3,1983,13417 110th Pl NE,Kirkland,USA
2014-07-02 00:00:00,260000.0,4.0,2.0,1620,7992,2.0,4,1975,23109 125th Ave SE,Kent,USA
2014-07-02 00:00:00,659000.0,4.0,2.0,2090,10800,1.0,4,1951,3738 86th Ave SE,Mercer Island,USA
2014-07-02 00:00:00,223000.0,3.0,2.0,1110,7231,1.0,4,1991,22124 112th Pl SE,Kent,USA
2014-07-02 00:00:00,851000.0,5.0,3.25,3760,9792,2.0,3,1984,4412 170th Ave SE,Bellevue,USA
2014-07-02 00:00:00,605000.0,3.0,2.25,2080,12134,1.0,4,1973,2408 178th Ave NE,Redmond,USA
2014-07-02 00:00:00,895000.0,4.0,2.25,1950,5950,1.0,3,1947,2220 5th Ave N,Seattle,USA
2014-07-02 00:00:00,519000.0,5.0,2.25,2570,13054,1.0,3,1950,1316 SW 172nd St,Normandy Park,USA
2014-07-02 00:00:00,535000.0,3.0,1.75,2330,12141,1.0,3,1983,14506 NE 184th Pl,Woodinville,USA
2014-07-02 00:00:00,489000.0,3.0,3.0,3700,10375,2.0,3,1982,3309 S 194th St,SeaTac,USA
2014-07-02 00:00:00,250000.0,3.0,2.25,1920,7738,1.0,3,1965,249 S 163rd Pl,Burien,USA
2014-07-02 00:00:00,580000.0,3.0,2.25,1900,3960,1.5,3,1905,1121 27th Ave,Seattle,USA
2014-07-02 00:00:00,1038000.0,4.0,1.75,1440,13296,1.0,4,1967,10208 NE 26th St,Bellevue,USA
2014-07-02 00:00:00,605000.0,4.0,2.25,2940,48788,1.0,5,1961,15611 72nd Ave NE,Kenmore,USA
2014-07-02 00:00:00,599950.0,4.0,3.5,2500,3080,2.0,3,2008,7928 150th Ct NE,Redmond,USA
2014-07-02 00:00:00,700000.0,3.0,2.5,2490,23891,2.0,3,1993,23203 NE 78th Way,Redmond,USA
2014-07-02 00:00:00,480000.0,3.0,2.0,1470,10052,1.0,4,1956,13341 12th Ave NE,Seattle,USA
2014-07-02 00:00:00,329950.0,4.0,2.5,2120,4558,2.0,3,2002,23834 SE 248th Pl,Maple Valley,USA
2014-07-02 00:00:00,250000.0,3.0,1.75,1200,24805,1.0,3,1984,10858 SE 200th St,Kent,USA
2014-07-02 00:00:00,345000.0,5.0,2.5,2450,6994,2.0,3,2002,11207 SE 272nd Pl,Kent,USA
2014-07-02 00:00:00,175000.0,4.0,2.5,1780,6000,2.0,3,1991,2401-2499 S 244th St,Des Moines,USA
2014-07-02 00:00:00,185000.0,5.0,1.0,1590,6700,1.5,3,1942,10626 12th Ave SW,Seattle,USA
2014-07-02 00:00:00,411000.0,4.0,2.0,2370,76665,2.0,4,1978,35516 44th Ave S,Auburn,USA
2014-07-02 00:00:00,690000.0,3.0,1.5,1760,4000,2.0,3,1922,2314 10th Ave E,Seattle,USA
2014-07-02 00:00:00,265000.0,4.0,3.0,1940,8170,1.0,4,1948,15022 25th Ave NE,Shoreline,USA
2014-07-02 00:00:00,720000.0,4.0,3.0,3550,12327,1.5,4,1990,17325 102nd Ave NE,Bothell,USA
2014-07-02 00:00:00,256000.0,4.0,2.5,2050,5787,2.0,3,2002,1327 S 277th Pl,Des Moines,USA
2014-07-02 00:00:00,255000.0,4.0,2.25,1680,3179,2.0,3,2002,11631 SE 308th Pl,Auburn,USA
2014-07-02 00:00:00,540000.0,3.0,2.25,1320,1800,2.0,3,1994,3404 E Cherry St,Seattle,USA
2014-07-02 00:00:00,481015.0,3.0,2.25,1550,5511,2.0,3,1987,10600-10650 117th Pl NE,Kirkland,USA
2014-07-02 00:00:00,575000.0,3.0,1.75,2680,8625,1.0,5,1974,100 Mt Si Pl NW,Issaquah,USA
2014-07-02 00:00:00,339950.0,3.0,2.5,2390,34041,1.0,3,1984,27622 195th Ave SE,Kent,USA
2014-07-02 00:00:00,475000.0,4.0,2.5,2040,7260,2.0,4,1963,15320 Corliss Pl N,Shoreline,USA
2014-07-02 00:00:00,732000.0,3.0,3.75,2670,6517,2.5,4,1977,3741 Belvidere Ave SW,Seattle,USA
2014-07-02 00:00:00,860000.0,4.0,1.75,1880,3720,1.5,4,1924,15 Raye St,Seattle,USA
2014-07-02 00:00:00,389000.0,4.0,1.75,2400,7700,1.5,4,1927,2148 N 115th St,Seattle,USA
2014-07-02 00:00:00,645000.0,3.0,1.75,2270,11472,1.0,4,1956,10514 14th Ave NW,Seattle,USA
2014-07-02 00:00:00,475000.0,4.0,2.5,1850,5444,2.0,5,1981,13617 135th Ave NE,Kirkland,USA
2014-07-02 00:00:00,550000.0,4.0,2.75,2160,5005,1.0,3,1987,9417 25th Ave NE,Seattle,USA
2014-07-02 00:00:00,305000.0,2.0,1.0,2160,12960,1.0,3,1968,14717 58th Ave S,Tukwila,USA
2014-07-02 00:00:00,782000.0,2.0,1.5,1570,3600,1.5,4,1906,1922 5th Ave W,Seattle,USA
2014-07-02 00:00:00,545000.0,3.0,2.0,1340,7200,1.5,4,1923,4714 54th Ave S,Seattle,USA
2014-07-02 00:00:00,394500.0,4.0,2.5,3002,6042,2.0,3,2004,11619 SE 200th St,Kent,USA
2014-07-02 00:00:00,600000.0,5.0,2.0,2190,9072,1.0,5,1965,14314 NE 72nd St,Redmond,USA
2014-07-02 00:00:00,1300000.0,4.0,1.75,2610,21600,1.0,4,1966,1509 85th Ave NE,Clyde Hill,USA
2014-07-02 00:00:00,300000.0,2.0,1.0,1010,11919,1.0,3,1947,16036 6th Ave NE,Shoreline,USA
2014-07-02 00:00:00,330000.0,4.0,2.5,2105,6093,2.0,3,2003,27631-27699 145th Pl SE,Kent,USA
2014-07-02 00:00:00,723000.0,4.0,2.25,2430,4748,1.5,3,1928,1503 45th Ave SW,Seattle,USA
2014-07-02 00:00:00,2271150.0,4.0,3.25,4040,18916,1.0,4,1954,7623 Overlake Dr W,Medina,USA
2014-07-02 00:00:00,480000.0,5.0,2.5,2160,7737,2.0,3,1998,7001 Autumn Ave SE,Snoqualmie,USA
2014-07-02 00:00:00,496000.0,2.0,1.0,900,9260,1.0,3,1946,219 NW 56th St,Seattle,USA
2014-07-02 00:00:00,625000.0,3.0,3.0,1820,1641,3.0,3,2006,10 W Etruria St,Seattle,USA
2014-07-02 00:00:00,475000.0,4.0,2.0,2100,13468,1.0,5,1962,11719 33rd Pl NE,Seattle,USA
2014-07-02 00:00:00,275250.0,3.0,2.25,1520,7199,2.0,4,1992,23017 SE 281st Ct,Maple Valley,USA
2014-07-02 00:00:00,253000.0,2.0,1.0,1310,7128,1.0,4,1980,11414 SE 230th Pl,Kent,USA
2014-07-02 00:00:00,630000.0,4.0,2.5,2190,9880,1.0,4,1979,11607 NE 103rd Pl,Kirkland,USA
2014-07-02 00:00:00,660500.0,5.0,2.5,2950,5500,1.5,5,1918,2739 31st Ave S,Seattle,USA
2014-07-02 00:00:00,262000.0,5.0,1.0,1870,7800,1.0,3,1962,903 S 101st St,Seattle,USA
2014-07-02 00:00:00,2147500.0,3.0,3.5,4660,5500,2.0,5,1909,2826 10th Ave E,Seattle,USA
2014-07-02 00:00:00,552000.0,3.0,2.5,1840,9900,1.0,3,1978,300 142nd Ave NE,Bellevue,USA
2014-07-02 00:00:00,1411600.0,2.0,2.5,3180,9400,2.0,5,1985,4631 Somerset Ave SE,Bellevue,USA
2014-07-02 00:00:00,736000.0,2.0,1.0,1500,4000,1.0,3,1933,2401-2599 Lorentz Pl N,Seattle,USA
2014-07-02 00:00:00,355000.0,3.0,1.75,1730,7416,1.5,3,1954,18010 N Park Pl N,Shoreline,USA
2014-07-02 00:00:00,305000.0,3.0,1.0,1580,7424,1.0,3,1962,12633 SE 158th St,Renton,USA
2014-07-02 00:00:00,484998.0,4.0,2.5,1540,1870,2.0,3,2014,2520 Mulberry Walk NE,Issaquah,USA
2014-07-02 00:00:00,1054690.0,4.0,3.5,3390,3979,2.0,3,2014,3906 W Briarcliff Ln,Seattle,USA
2014-07-02 00:00:00,334500.0,2.0,1.5,830,1858,2.0,3,2005,2300 14th Ave S,Seattle,USA
2014-07-02 00:00:00,475000.0,4.0,2.75,2620,6178,2.0,3,2013,996 SE 12th St,North Bend,USA
2014-07-02 00:00:00,309780.0,3.0,2.5,2242,4500,2.0,3,2014,Bennett Ave SE,Auburn,USA
2014-07-02 00:00:00,795000.0,4.0,2.5,2890,7798,2.0,3,2005,15941 SE Cougar Mountain Way,Bellevue,USA
2014-07-02 00:00:00,274500.0,3.0,2.25,1450,4050,2.0,3,2010,26133 242nd Ave SE,Maple Valley,USA
2014-07-02 00:00:00,265050.0,2.0,1.5,800,2119,2.0,3,2008,5257 23rd Ave SW,Seattle,USA
2014-07-02 00:00:00,567500.0,3.0,2.5,2280,2502,2.0,3,2006,561 Mountain View Ln NW,Issaquah,USA
2014-07-02 00:00:00,915000.0,3.0,4.5,3850,62726,2.0,3,2013,21101-21199 NE 78th St,Redmond,USA
2014-07-03 00:00:00,285000.0,5.0,2.5,2270,6300,2.0,3,1995,12840 SE 307th Pl,Auburn,USA
2014-07-03 00:00:00,445838.0,3.0,2.5,2250,5692,2.0,3,2000,10010 37th Ave SW,Seattle,USA
2014-07-03 00:00:00,304900.0,4.0,1.75,2600,11325,1.0,4,1969,23030 100th Ave SE,Kent,USA
2014-07-03 00:00:00,940000.0,4.0,2.0,2490,9525,2.0,5,1968,4558 91st Ave SE,Mercer Island,USA
2014-07-03 00:00:00,1127000.0,4.0,2.5,3160,8281,2.0,4,1995,709 7th St S,Kirkland,USA
2014-07-03 00:00:00,835000.0,4.0,4.25,4930,25714,2.0,3,2005,32805 145th Pl SE,Auburn,USA
2014-07-03 00:00:00,290000.0,3.0,1.0,1440,11250,1.0,3,1967,1901 Shattuck Ave S,Renton,USA
2014-07-03 00:00:00,250000.0,3.0,1.75,1770,8868,1.0,4,1959,1201-1215 O St NE,Auburn,USA
2014-07-03 00:00:00,342000.0,4.0,2.5,2300,6448,2.0,3,2001,24612 102nd Pl SE,Kent,USA
2014-07-03 00:00:00,1012000.0,4.0,2.5,2980,16263,2.0,3,1989,6410 141st Ave SE,Bellevue,USA
2014-07-03 00:00:00,400000.0,4.0,2.25,2230,7200,1.0,4,1963,2357 N 187th St,Shoreline,USA
2014-07-03 00:00:00,312500.0,3.0,1.75,1830,7969,1.0,3,1950,306 S 15th St,Renton,USA
2014-07-03 00:00:00,267000.0,3.0,1.0,1740,10875,1.0,4,1962,4035 S 150th St,Tukwila,USA
2014-07-03 00:00:00,575000.0,3.0,1.75,1530,6743,1.0,3,1955,4931 SW Forney St,Seattle,USA
2014-07-03 00:00:00,810000.0,3.0,1.5,1520,9041,1.0,4,1954,9530 NE 5th St,Bellevue,USA
2014-07-03 00:00:00,850000.0,3.0,2.5,3230,5000,2.0,5,1945,2431 NW Neptune Pl,Seattle,USA
2014-07-03 00:00:00,1015000.0,3.0,3.25,3620,4000,2.0,3,2005,3505 W McGraw St,Seattle,USA
2014-07-03 00:00:00,1100000.0,4.0,3.75,5070,60123,2.0,3,2000,5725 251st Ct NE,Redmond,USA
2014-07-03 00:00:00,240000.0,3.0,1.75,1570,8750,1.0,3,1960,17820 1st Avenue South,Burien,USA
2014-07-03 00:00:00,198000.0,4.0,1.75,2080,7200,1.0,4,1966,4114 S 294th St,Auburn,USA
2014-07-03 00:00:00,565000.0,4.0,2.5,2230,8624,1.0,4,1969,14021 NE 62nd St,Redmond,USA
2014-07-03 00:00:00,1195000.0,5.0,3.0,3420,18129,2.0,3,1952,7657-7801 E Mercer Way,Mercer Island,USA
2014-07-03 00:00:00,340000.0,8.0,2.75,2790,6695,1.0,3,1977,17512 Corliss Ave N,Shoreline,USA
2014-07-03 00:00:00,815000.0,4.0,2.5,3150,4203,2.0,3,2002,9714 132nd Ave NE,Kirkland,USA
2014-07-03 00:00:00,1875000.0,4.0,3.25,3930,10929,2.0,3,2006,10924 NE 18th Pl,Bellevue,USA
2014-07-03 00:00:00,588000.0,5.0,3.0,2190,4900,2.0,5,1940,8314 Jones Ave NW,Seattle,USA
2014-07-03 00:00:00,280500.0,4.0,2.5,1890,6962,2.0,3,1997,30021 114th Way SE,Auburn,USA
2014-07-03 00:00:00,390000.0,4.0,2.0,1900,76877,1.0,3,2004,17116 SE Covington Sawyer Rd,Kent,USA
2014-07-03 00:00:00,509000.0,2.0,1.5,1930,3521,2.0,3,1989,78 145th Pl SE,Bellevue,USA
2014-07-03 00:00:00,490600.0,3.0,2.5,3316,11447,2.0,3,1986,33247-33248 2nd Pl SW,Federal Way,USA
2014-07-03 00:00:00,650000.0,3.0,1.5,1380,4500,1.0,5,1960,2719 63rd Ave SE,Mercer Island,USA
2014-07-03 00:00:00,715000.0,3.0,4.0,2080,2250,3.0,3,1997,4326 Greenwood Ave N,Seattle,USA
2014-07-03 00:00:00,529950.0,3.0,1.0,1240,5000,1.5,5,1909,820 NW 64th St,Seattle,USA
2014-07-03 00:00:00,265000.0,3.0,1.0,1020,8610,1.0,5,1959,3704 NE 9th Ct,Renton,USA
2014-07-03 00:00:00,1755000.0,3.0,2.0,2360,4800,2.0,3,1909,1242 15th Ave E,Seattle,USA
2014-07-03 00:00:00,1140000.0,3.0,2.5,2780,33503,1.5,4,1969,2800-2998 194th Ave SE,Sammamish,USA
2014-07-03 00:00:00,610000.0,3.0,2.0,2300,13418,1.0,3,1955,335-345 105th Ave SE,Bellevue,USA
2014-07-03 00:00:00,554729.0,4.0,2.5,2020,4350,2.0,5,1943,4109 W Bertona St,Seattle,USA
2014-07-03 00:00:00,395000.0,5.0,1.75,1840,10453,1.0,3,1948,2716 SW 170th St,Burien,USA
2014-07-03 00:00:00,341000.0,3.0,1.0,1390,4814,1.5,3,1908,8116 8th Ave NE,Seattle,USA
2014-07-03 00:00:00,264500.0,4.0,2.25,2060,11385,1.0,4,1962,2152 SW 323rd St,Federal Way,USA
2014-07-03 00:00:00,395000.0,4.0,2.75,2640,35070,1.5,3,1963,19803 121st Ave SE,Kent,USA
2014-07-03 00:00:00,640000.0,3.0,2.25,1980,10115,1.0,3,1959,3060 124th Ave NE,Bellevue,USA
2014-07-03 00:00:00,430000.0,3.0,1.5,1810,5080,1.0,3,1958,7321 39th Ave NE,Seattle,USA
2014-07-03 00:00:00,410000.0,4.0,2.5,1700,9000,1.0,5,1972,14214 81st Ave NE,Kirkland,USA
2014-07-03 00:00:00,220000.0,4.0,1.0,1200,6000,1.5,3,1923,7943 13th Ave SW,Seattle,USA
2014-07-03 00:00:00,1625000.0,4.0,3.25,2980,3600,2.0,3,1999,1820 38th Ave E,Seattle,USA
2014-07-03 00:00:00,405500.0,2.0,2.75,1350,1252,2.0,3,2006,9126 45th Ave SW,Seattle,USA
2014-07-03 00:00:00,633000.0,4.0,2.5,2360,10000,1.0,3,1977,3323-3325 33rd Ave SW,Seattle,USA
2014-07-03 00:00:00,295950.0,2.0,1.0,1190,6200,1.0,3,1948,1610 N 185th St,Shoreline,USA
2014-07-03 00:00:00,1042031.0,4.0,5.0,4110,43560,2.0,4,1978,2808 120th Ave NE,Bellevue,USA
2014-07-03 00:00:00,605000.0,4.0,2.5,2800,10786,1.0,3,1970,16674 SE 17th St,Bellevue,USA
2014-07-03 00:00:00,255000.0,2.0,1.5,920,1598,2.0,3,1995,10740 Stone Ave N,Seattle,USA
2014-07-03 00:00:00,474000.0,3.0,1.75,1530,8000,2.0,3,1978,10828 157th Ave NE,Redmond,USA
2014-07-03 00:00:00,370000.0,2.0,1.0,860,5040,1.0,3,1956,9257 7th Ave NW,Seattle,USA
2014-07-03 00:00:00,288000.0,3.0,2.5,1520,3593,2.0,3,2004,22412 SE 243rd St,Maple Valley,USA
2014-07-03 00:00:00,100000.0,2.0,0.75,660,5240,1.0,4,1912,749 1st Ave N,Kent,USA
2014-07-03 00:00:00,1150000.0,5.0,2.5,3580,8921,2.0,3,2000,409 20th Ave,Kirkland,USA
2014-07-03 00:00:00,600000.0,5.0,2.25,3000,13899,2.0,4,1975,17612 NE 30th Pl,Redmond,USA
2014-07-03 00:00:00,515000.0,5.0,3.25,2740,9629,1.0,5,1977,10723 NE 189th St,Bothell,USA
2014-07-03 00:00:00,345000.0,4.0,2.5,2040,5523,2.0,3,1999,455 S 190th St,Burien,USA
2014-07-03 00:00:00,975000.0,6.0,2.75,2520,54160,2.0,3,1954,3405 SW Seola Ln,Seattle,USA
2014-07-03 00:00:00,850000.0,3.0,2.0,2470,8800,2.0,3,1961,3914 88th Ave SE,Mercer Island,USA
2014-07-03 00:00:00,439990.0,3.0,2.5,1930,1348,2.0,3,2005,3433 21st Ave W,Seattle,USA
2014-07-03 00:00:00,554950.0,3.0,2.5,2950,10254,2.0,3,2006,409 Pasco Pl NE,Renton,USA
2014-07-03 00:00:00,605000.0,3.0,2.5,2610,6405,2.0,3,2001,7102 Curtis Dr SE,Snoqualmie,USA
2014-07-03 00:00:00,609000.0,3.0,1.75,1630,1526,3.0,3,2014,3644 Phinney Ave N,Seattle,USA
2014-07-03 00:00:00,425000.0,3.0,1.5,1400,1022,3.0,3,2007,1018 NE 96th St,Seattle,USA
2014-07-03 00:00:00,399900.0,2.0,1.75,1410,1005,1.5,3,2011,932-968 NE High St,Issaquah,USA
2014-07-03 00:00:00,1025000.0,4.0,3.5,4370,10860,2.0,3,2008,5350 NE 16th St,Renton,USA
2014-07-03 00:00:00,2351956.0,4.0,4.25,5010,19412,2.0,3,2014,6410 E Mercer Way,Mercer Island,USA
2014-07-03 00:00:00,519995.0,4.0,3.0,2590,6160,2.0,3,2014,14012 163rd Pl SE,Renton,USA
2014-07-04 00:00:00,625000.0,3.0,1.5,1300,7200,1.0,5,1960,619 9th Ave,Kirkland,USA
2014-07-04 00:00:00,600000.0,3.0,2.5,2320,7609,2.0,3,2003,769-821 Big Tree Dr NW,Issaquah,USA
2014-07-05 00:00:00,1200000.0,4.0,2.5,2700,4275,2.0,3,2004,124 NE 60th St,Seattle,USA
2014-07-05 00:00:00,1738000.0,4.0,2.25,2920,6513,2.0,4,1937,1987 Shenandoah Dr E,Seattle,USA
2014-07-05 00:00:00,671000.0,4.0,3.0,3130,5700,1.5,3,1953,4222 NE 72nd St,Seattle,USA
2014-07-05 00:00:00,459500.0,3.0,1.75,1470,4950,1.0,3,1984,14301 Wallingford Ave N,Seattle,USA
2014-07-05 00:00:00,499000.0,3.0,2.5,1540,1326,3.0,3,1995,2841 13th Ave W,Seattle,USA
2014-07-06 00:00:00,1280000.0,4.0,2.5,3160,4620,1.5,3,1917,1730 Walnut Ave SW,Seattle,USA
2014-07-06 00:00:00,395000.0,3.0,1.75,1480,7700,1.0,3,1975,13547 104th Pl NE,Kirkland,USA
2014-07-07 00:00:00,861990.0,5.0,2.75,3595,5639,2.0,3,2014,9622 242nd Way NE,Redmond,USA
2014-07-07 00:00:00,382500.0,2.0,1.0,1190,4440,1.0,3,1981,3825 NE 117th St,Seattle,USA
2014-07-07 00:00:00,404950.0,4.0,2.25,2340,217014,1.0,4,1982,19415 SE 342nd St,Auburn,USA
2014-07-07 00:00:00,530000.0,3.0,1.75,1320,2500,1.0,3,1918,2108 NE 54th St,Seattle,USA
2014-07-07 00:00:00,195000.0,2.0,1.0,1190,27007,1.0,4,1910,205 SW Gibson Ln,Issaquah,USA
2014-07-07 00:00:00,747500.0,4.0,2.25,2350,18600,2.0,4,1977,16327 Inglewood Pl NE,Kenmore,USA
2014-07-07 00:00:00,199990.0,3.0,1.0,1100,8560,1.0,3,1961,214 SW 305th St,Federal Way,USA
2014-07-07 00:00:00,548800.0,4.0,1.0,1660,4704,1.5,3,1930,8612 8th Ave NE,Seattle,USA
2014-07-07 00:00:00,870000.0,4.0,3.0,3040,36246,1.5,3,1923,200 E Lake Sammamish Pkwy NE,Sammamish,USA
2014-07-07 00:00:00,588000.0,3.0,2.0,1860,4777,2.0,5,1908,8222 16th Ave NE,Seattle,USA
2014-07-07 00:00:00,775000.0,4.0,3.25,4100,241322,2.0,3,1981,18096-18162 NE 143rd Pl,Woodinville,USA
2014-07-07 00:00:00,670000.0,6.0,3.0,4050,36171,2.0,4,1970,14717 245th Ave SE,Issaquah,USA
2014-07-07 00:00:00,445000.0,2.0,2.0,1240,2500,2.0,3,1985,2847 NW 70th St,Seattle,USA
2014-07-07 00:00:00,300000.0,4.0,3.0,2200,10800,1.0,3,1960,17237 129th Ave SE,Renton,USA
2014-07-07 00:00:00,480000.0,3.0,2.25,1680,9090,1.0,4,1959,305 158th Pl SE,Bellevue,USA
2014-07-07 00:00:00,300000.0,3.0,1.0,930,5160,1.5,5,1919,8631 17th Ave SW,Seattle,USA
2014-07-07 00:00:00,360000.0,3.0,1.5,1800,22000,2.0,3,1931,3714 S 128th St,Tukwila,USA
2014-07-07 00:00:00,527000.0,6.0,3.5,3000,8401,1.0,3,1979,12750 27th Ave NE,Seattle,USA
2014-07-07 00:00:00,875000.0,3.0,1.5,1820,12686,1.0,4,1952,2424 109th Ave SE,Bellevue,USA
2014-07-07 00:00:00,266000.0,4.0,2.25,1995,7102,2.0,4,1981,33724 27th Pl SW,Federal Way,USA
2014-07-07 00:00:00,866000.0,4.0,3.25,3990,9786,2.0,3,2004,Nuthatch Trail,Redmond,USA
2014-07-07 00:00:00,335950.0,2.0,1.5,800,5192,1.0,5,1951,10203 42nd Ave SW,Seattle,USA
2014-07-07 00:00:00,215000.0,3.0,1.0,960,9563,1.0,5,1967,1625 SW 351st St,Federal Way,USA
2014-07-07 00:00:00,481000.0,4.0,2.5,2286,8269,2.0,3,2002,1831 NE 29th Ct,Renton,USA
2014-07-07 00:00:00,320000.0,3.0,1.75,2220,11646,1.0,3,1950,5608 NE 204th St,Kenmore,USA
2014-07-07 00:00:00,295000.0,3.0,1.75,1940,7500,1.5,4,1918,1708 Franklin St,Enumclaw,USA
2014-07-07 00:00:00,295000.0,3.0,1.5,1640,7222,2.0,4,1908,9047 4th Ave S,Seattle,USA
2014-07-07 00:00:00,320000.0,3.0,1.0,1120,10576,1.0,4,1969,17722 199th Ave NE,Woodinville,USA
2014-07-07 00:00:00,780000.0,4.0,2.0,2600,4800,1.0,3,1953,1937 10th Ave W,Seattle,USA
2014-07-07 00:00:00,437500.0,3.0,2.0,1490,4800,2.0,5,1948,309 NW 89th St,Seattle,USA
2014-07-07 00:00:00,443000.0,5.0,1.75,1650,3000,1.5,3,1902,814 20th Ave S,Seattle,USA
2014-07-07 00:00:00,575000.0,4.0,2.5,2400,6137,2.0,3,1990,22447 NE 9th Dr,Sammamish,USA
2014-07-07 00:00:00,245000.0,2.0,1.0,1500,6685,1.0,3,1926,12226 Phinney Ave N,Seattle,USA
2014-07-07 00:00:00,450000.0,3.0,2.5,1990,12793,2.0,3,1993,14543 86th Pl NE,Kenmore,USA
2014-07-07 00:00:00,536000.0,2.0,1.5,1130,746,2.0,3,2009,5412 6th Ave NW,Seattle,USA
2014-07-07 00:00:00,685000.0,3.0,3.25,2030,11070,2.0,4,1980,16725 NE 42nd Ct,Redmond,USA
2014-07-07 00:00:00,373000.0,4.0,1.75,1590,7920,2.0,4,1960,16016 Burke Ave N,Shoreline,USA
2014-07-07 00:00:00,450000.0,3.0,1.75,1480,8394,1.0,4,1971,6201 147th Ct NE,Redmond,USA
2014-07-07 00:00:00,645000.0,4.0,2.5,2690,18653,2.0,3,1985,4117 211th Pl NE,Sammamish,USA
2014-07-07 00:00:00,1275000.0,3.0,2.5,3870,46609,2.0,3,1997,17002 SE 14th Ln,Bellevue,USA
2014-07-07 00:00:00,230000.0,3.0,1.0,1390,6000,1.0,3,1954,880 Monroe Ave NE,Renton,USA
2014-07-07 00:00:00,593000.0,3.0,2.75,1830,1850,2.0,3,2011,2101-2499 NW Stoney Creek Dr,Issaquah,USA
2014-07-07 00:00:00,558000.0,2.0,2.0,1580,5750,1.0,5,1910,4052 41st Ave SW,Seattle,USA
2014-07-07 00:00:00,538250.0,3.0,2.25,2590,15229,2.0,3,1984,23105 Marine View Dr S,Des Moines,USA
2014-07-07 00:00:00,475000.0,5.0,2.5,2510,8050,1.0,4,1977,12608 NE 134th Pl,Kirkland,USA
